time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-14 11:11:57,BTO,2751.6,2024-11-14 14:36:26.000,BTC,2718.6,1,-33.0,0.1258146,-33.1258146,-0.012038746402093327,-0.012038746402093327
2024-11-14 14:36:49,STO,2718.2,2024-11-14 15:00:00.500,STC,2712.8,-1,5.399999999999636,0.124913,5.275086999999636,0.0019406544772274433,-0.010098091924865884
