time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-14 10:35:46,STO,6100.6,2024-11-14 15:00:00.500,STC,6058.8,-1,41.80000000000018,0.27966620000000003,41.52033380000018,0.006805942661377598,0.006805942661377598
