time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-11 11:29:04,BTO,6250.0,2024-11-11 15:00:00,BTC,6240.0,1,-10.0,0.28727,-10.28727,-0.0016459632,-0.0016459632
