time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-15 13:28:21.500,STO,2692.4,2024-10-15 15:00:00.500,STC,2653.0,-1,39.40000000000009,0.1229442,39.27705580000009,0.01458812056158078,0.01458812056158078
