time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-15 13:28:31,STO,3909.2,2024-10-15 15:00:00.500,STC,3851.8,-1,57.399999999999636,0.178503,57.22149699999964,0.01463764887956606,0.01463764887956606
