time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-15 14:41:38,STO,5517.2,2024-10-15 15:00:00.500,STC,5482.6,-1,34.599999999999454,0.2529954,34.34700459999945,0.00622544127455946,0.00622544127455946
