time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-15 14:21:35,STO,5503.8,2024-10-15 15:00:00.500,STC,5456.6,-1,47.19999999999982,0.2520892,46.94791079999982,0.008530090264907848,0.008530090264907848
