time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-27 10:49:26,BTO,5900.0,2024-11-27 15:00:00,BTC,6086.8,1,186.80000000000018,0.27569639999999995,186.5243036000002,0.03161428874576275,0.03161428874576275
