time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-29 11:01:26,BTO,3905.0,2024-11-29 15:00:00.500,BTC,3910.2,1,5.199999999999818,0.1797496,5.020250399999818,0.0012855954929576999,0.0012855954929576999
