time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-29 10:43:31,STO,2616.6,2024-11-29 11:03:09.500,STC,2636.6,-1,-20.0,0.1208236,-20.1208236,-0.007689682641595965,-0.007689682641595965
2024-11-29 11:03:10,BTO,2636.4,2024-11-29 15:00:00.500,BTC,2625.0,1,-11.400000000000091,0.1210122,-11.52101220000009,-0.004369978834774727,-0.012059661476370692
