time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-07 11:29:48.500,BTO,6309.0,2024-11-07 15:00:00.500,BTC,6388.8,1,79.80000000000018,0.2920494,79.50795060000019,0.012602306324298651,0.012602306324298651
