time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-01 10:35:39,BTO,3932.4,2024-11-01 15:00:00.500,BTC,3905.0,1,-27.40000000000009,0.1802602,-27.58026020000009,-0.007013594802156467,-0.007013594802156467
