time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-21 13:25:16.500,BTO,3991.8,2024-11-21 14:18:19,BTC,3965.2,1,-26.600000000000364,0.18301099999999998,-26.783011000000364,-0.006709507239841766,-0.006709507239841766
2024-11-21 14:18:19.500,STO,3965.0,2024-11-21 15:00:00,STC,3989.6,-1,-24.59999999999991,0.1829558,-24.782955799999907,-0.006250430214375765,-0.012959937454217531
