time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-31 10:31:57.500,BTO,6060.0,2024-10-31 15:00:00,BTC,6062.8,1,2.800000000000182,0.2788244,2.521175600000182,0.0004160355775577858,0.0004160355775577858
