time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-16 11:05:02,BTO,5520.6,2024-10-16 15:00:00.500,BTC,5463.8,1,-56.80000000000018,0.2526412,-57.05264120000018,-0.010334500090569897,-0.010334500090569897
