time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-18 13:45:54.500,STO,5974.0,2024-11-18 15:00:00,STC,5954.4,-1,19.600000000000364,0.27435319999999996,19.325646800000364,0.0032349592902578446,0.0032349592902578446
