time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-22 13:00:15,BTO,3975.0,2024-10-22 15:00:00,BTC,3968.8,1,-6.199999999999818,0.18270740000000002,-6.382707399999818,-0.0016057125534590737,-0.0016057125534590737
