time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-20 10:36:05,STO,3956.6,2024-11-20 11:03:07.500,STC,3977.0,-1,-20.40000000000009,0.1824728,-20.58247280000009,-0.00520206055704395,-0.00520206055704395
2024-11-20 11:03:08,BTO,3977.2,2024-11-20 15:00:00.000,BTC,3979.8,1,2.600000000000364,0.18301099999999998,2.4169890000003638,0.000607711203862105,-0.004594349353181845
