time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-11 10:41:17.500,STO,2705.2,2024-10-11 15:00:00.500,STC,2689.4,-1,15.799999999999727,0.12407579999999999,15.675924199999727,0.005794737616442306,0.005794737616442306
