time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-15 10:33:10.500,STO,6008.0,2024-11-15 15:00:00.500,STC,5914.0,-1,94.0,0.274206,93.725794,0.015600165446071903,0.015600165446071903
