time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-12 11:17:26,STO,4126.6,2024-11-12 15:00:00,STC,4083.2,-1,43.400000000000546,0.1888254,43.21117460000055,0.010471374642563017,0.010471374642563017
