time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-12 11:17:25,STO,2746.2,2024-11-12 15:00:00,STC,2716.0,-1,30.199999999999818,0.1256306,30.074369399999817,0.010951266987109394,0.010951266987109394
