time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-11-13 14:00:59.500,BTO,4111.0,2024-11-13 15:00:00,BTC,4111.8,1,0.8000000000001819,0.1891244,0.6108756000001819,0.00014859537825351055,0.00014859537825351055
