time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-18 10:33:37,BTO,5497.0,2024-10-18 15:24:08.500,BTC,5644.6,1,147.60000000000036,0.2562568,147.34374320000038,0.026804392068401014,0.026804392068401014
