time_o,action_o,price_o,time_c,action_c,price_c,sign,pnl,fee,net_pnl,return,cum_return
2024-10-24 10:43:44.500,STO,2691.2,2024-10-24 15:00:00,STC,2692.0,-1,-0.8000000000001819,0.1238136,-0.9238136000001819,-0.00034327199762194634,-0.00034327199762194634
